Date,Party Name,Region,Stock ID,Stock Name,Rate,Quantity,Units,Amount
2025-01-13,VoltWay Dealers,South,EVS008888,E-Velo X1,117602,1,Nos,117602
2025-01-13,VoltWay Dealers,South,EVS008889,EcoZoom Lite,122136,1,Nos,122136
2025-01-13,EcoMotion Pvt Ltd,East,EVS008890,SwiftVolt 100,99653,2,Nos,199306
2025-01-13,RideElectric LLP,West,EVS008891,E-Velo X1,92905,2,Nos,185810
2025-01-13,VoltWay Dealers,"North ",EVS008892,E-Velo X1,91477,2,Nos,182954
2025-01-13,NextGen Auto,"North ",EVS008893,SwiftVolt 100,115489,2,Nos,230978
2025-01-13,RideElectric LLP,East,EVS008894,Thunder EV 2.0,94925,3,Nos,284775
2025-01-13,VoltWay Dealers,South,EVS008895,Thunder EV 2.0,126669,1,Nos,126669
2025-01-14,EcoMotion Pvt Ltd,"North ",EVS008896,EcoZoom Lite,127994,2,Nos,255988
2025-01-14,UrbanEV Wheels,East,EVS008897,ChargeGo Pro,125831,3,Nos,377493
2025-01-14,GreenRide Motors,"North ",EVS008898,E-Velo X1,89257,3,Nos,267771
2025-01-14,NextGen Auto,"North ",EVS008899,E-Velo X1,112183,1,Nos,112183
2025-01-14,EcoMotion Pvt Ltd,East,EVS008900,SwiftVolt 100,125241,1,Nos,125241
2025-01-14,RideElectric LLP,West,EVS008901,Thunder EV 2.0,127186,3,Nos,381558
2025-01-14,EcoMotion Pvt Ltd,West,EVS008902,ChargeGo Pro,103951,3,Nos,311853
2025-01-14,VoltWay Dealers,South,EVS008903,ChargeGo Pro,123875,1,Nos,123875
2025-01-14,GreenRide Motors,South,EVS008904,ChargeGo Pro,118736,1,Nos,118736
2025-01-15,NextGen Auto,West,EVS008905,ChargeGo Pro,123291,2,Nos,246582
2025-01-15,GreenRide Motors,South,EVS008906,ChargeGo Pro,121308,2,Nos,242616
2025-01-15,UrbanEV Wheels,East,EVS008907,ChargeGo Pro,109017,1,Nos,109017
2025-01-15,UrbanEV Wheels,West,EVS008908,Thunder EV 2.0,112402,2,Nos,224804
2025-01-15,VoltWay Dealers,South,EVS008909,Thunder EV 2.0,107701,2,Nos,215402
2025-01-15,RideElectric LLP,East,EVS008910,ChargeGo Pro,99574,1,Nos,99574
2025-01-15,UrbanEV Wheels,"North ",EVS008911,EcoZoom Lite,118144,2,Nos,236288
2025-01-15,EcoMotion Pvt Ltd,"North ",EVS008912,E-Velo X1,90815,3,Nos,272445
2025-01-15,EcoMotion Pvt Ltd,West,EVS008913,E-Velo X1,101692,3,Nos,305076
2025-01-15,NextGen Auto,South,EVS008914,ChargeGo Pro,97745,1,Nos,97745
2025-01-16,RideElectric LLP,"North ",EVS008915,SwiftVolt 100,121969,3,Nos,365907
2025-01-16,RideElectric LLP,East,EVS008916,SwiftVolt 100,96051,1,Nos,96051
2025-01-16,RideElectric LLP,South,EVS008917,SwiftVolt 100,100857,2,Nos,201714
2025-01-16,NextGen Auto,South,EVS008918,Thunder EV 2.0,121108,3,Nos,363324
2025-01-16,GreenRide Motors,South,EVS008919,SwiftVolt 100,110969,2,Nos,221938
2025-01-16,NextGen Auto,East,EVS008920,ChargeGo Pro,128908,1,Nos,128908
2025-01-16,VoltWay Dealers,"North ",EVS008921,ChargeGo Pro,117535,2,Nos,235070
2025-01-16,RideElectric LLP,South,EVS008922,ChargeGo Pro,127865,2,Nos,255730
2025-01-16,RideElectric LLP,South,EVS008923,E-Velo X1,116108,3,Nos,348324
2025-01-16,UrbanEV Wheels,West,EVS008924,Thunder EV 2.0,121457,1,Nos,121457
2025-01-16,RideElectric LLP,West,EVS008925,Thunder EV 2.0,124715,2,Nos,249430
2025-01-16,EcoMotion Pvt Ltd,East,EVS008926,ChargeGo Pro,121331,1,Nos,121331
2025-01-16,UrbanEV Wheels,South,EVS008927,SwiftVolt 100,115366,3,Nos,346098
2025-01-17,GreenRide Motors,East,EVS008928,SwiftVolt 100,125499,2,Nos,250998
2025-01-17,EcoMotion Pvt Ltd,South,EVS008929,EcoZoom Lite,108463,2,Nos,216926
2025-01-17,NextGen Auto,South,EVS008930,EcoZoom Lite,105644,2,Nos,211288
2025-01-17,VoltWay Dealers,"North ",EVS008931,E-Velo X1,107388,2,Nos,214776
2025-01-17,EcoMotion Pvt Ltd,East,EVS008932,SwiftVolt 100,125097,1,Nos,125097
2025-01-17,UrbanEV Wheels,"North ",EVS008933,Thunder EV 2.0,124605,2,Nos,249210
2025-01-17,GreenRide Motors,South,EVS008934,E-Velo X1,108384,2,Nos,216768
2025-01-17,UrbanEV Wheels,"North ",EVS008935,Thunder EV 2.0,129846,2,Nos,259692
2025-01-17,NextGen Auto,"North ",EVS008936,Thunder EV 2.0,89913,2,Nos,179826
2025-01-17,EcoMotion Pvt Ltd,South,EVS008937,E-Velo X1,89678,1,Nos,89678
2025-01-17,NextGen Auto,West,EVS008938,Thunder EV 2.0,98933,3,Nos,296799
2025-01-17,VoltWay Dealers,West,EVS008939,ChargeGo Pro,118313,1,Nos,118313
2025-01-17,NextGen Auto,"North ",EVS008940,ChargeGo Pro,125382,1,Nos,125382
2025-01-17,EcoMotion Pvt Ltd,"North ",EVS008941,E-Velo X1,124033,1,Nos,124033
2025-01-18,RideElectric LLP,"North ",EVS008942,SwiftVolt 100,88598,3,Nos,265794
2025-01-18,RideElectric LLP,South,EVS008943,EcoZoom Lite,116753,1,Nos,116753
2025-01-18,NextGen Auto,"North ",EVS008944,E-Velo X1,118115,3,Nos,354345
2025-01-18,EcoMotion Pvt Ltd,South,EVS008945,Thunder EV 2.0,99234,2,Nos,198468
2025-01-18,RideElectric LLP,West,EVS008946,ChargeGo Pro,109251,1,Nos,109251
2025-01-18,NextGen Auto,East,EVS008947,E-Velo X1,122968,3,Nos,368904
2025-01-18,RideElectric LLP,South,EVS008948,EcoZoom Lite,109831,3,Nos,329493
2025-01-18,VoltWay Dealers,"North ",EVS008949,ChargeGo Pro,110919,2,Nos,221838
2025-01-18,UrbanEV Wheels,South,EVS008950,Thunder EV 2.0,119400,3,Nos,358200
2025-01-18,EcoMotion Pvt Ltd,"North ",EVS008951,E-Velo X1,101722,2,Nos,203444
2025-01-18,NextGen Auto,South,EVS008952,E-Velo X1,98154,2,Nos,196308
2025-01-19,UrbanEV Wheels,East,EVS008953,ChargeGo Pro,99140,1,Nos,99140
2025-01-19,NextGen Auto,"North ",EVS008954,EcoZoom Lite,120856,2,Nos,241712
2025-01-19,RideElectric LLP,"North ",EVS008955,ChargeGo Pro,91044,2,Nos,182088
2025-01-19,UrbanEV Wheels,South,EVS008956,Thunder EV 2.0,100436,2,Nos,200872
2025-01-19,EcoMotion Pvt Ltd,West,EVS008957,SwiftVolt 100,100622,3,Nos,301866
2025-01-19,NextGen Auto,South,EVS008958,Thunder EV 2.0,126868,1,Nos,126868
2025-01-19,VoltWay Dealers,West,EVS008959,EcoZoom Lite,106056,2,Nos,212112
2025-01-19,VoltWay Dealers,"North ",EVS008960,Thunder EV 2.0,107462,1,Nos,107462
2025-01-19,UrbanEV Wheels,West,EVS008961,EcoZoom Lite,127067,2,Nos,254134
2025-01-19,RideElectric LLP,"North ",EVS008962,E-Velo X1,117975,3,Nos,353925
2025-01-19,RideElectric LLP,"North ",EVS008963,ChargeGo Pro,89620,1,Nos,89620
2025-01-19,NextGen Auto,West,EVS008964,Thunder EV 2.0,95759,2,Nos,191518
2025-01-19,RideElectric LLP,"North ",EVS008965,E-Velo X1,127504,3,Nos,382512
2025-01-19,NextGen Auto,"North ",EVS008966,SwiftVolt 100,114444,3,Nos,343332
2025-01-19,EcoMotion Pvt Ltd,"North ",EVS008967,Thunder EV 2.0,99993,2,Nos,199986
2025-01-20,UrbanEV Wheels,South,EVS008968,EcoZoom Lite,99260,2,Nos,198520
2025-01-20,NextGen Auto,South,EVS008969,EcoZoom Lite,100870,3,Nos,302610
2025-01-20,RideElectric LLP,"North ",EVS008970,ChargeGo Pro,86649,3,Nos,259947
2025-01-20,EcoMotion Pvt Ltd,West,EVS008971,SwiftVolt 100,88754,2,Nos,177508
2025-01-20,RideElectric LLP,South,EVS008972,EcoZoom Lite,112585,3,Nos,337755
2025-01-20,NextGen Auto,East,EVS008973,SwiftVolt 100,101738,1,Nos,101738
2025-01-20,RideElectric LLP,South,EVS008974,EcoZoom Lite,106316,3,Nos,318948
2025-01-20,EcoMotion Pvt Ltd,"North ",EVS008975,ChargeGo Pro,113097,2,Nos,226194
2025-01-20,NextGen Auto,South,EVS008976,EcoZoom Lite,102385,2,Nos,204770
2025-01-20,VoltWay Dealers,"North ",EVS008977,EcoZoom Lite,128365,1,Nos,128365
2025-01-20,RideElectric LLP,West,EVS008978,SwiftVolt 100,99259,1,Nos,99259
2025-01-20,EcoMotion Pvt Ltd,East,EVS008979,Thunder EV 2.0,94468,1,Nos,94468
2025-01-20,GreenRide Motors,West,EVS008980,ChargeGo Pro,118700,2,Nos,237400
2025-01-21,VoltWay Dealers,South,EVS008981,Thunder EV 2.0,126882,3,Nos,380646
2025-01-21,RideElectric LLP,"North ",EVS008982,SwiftVolt 100,104824,2,Nos,209648
2025-01-21,EcoMotion Pvt Ltd,"North ",EVS008983,ChargeGo Pro,128804,1,Nos,128804
2025-01-21,RideElectric LLP,"North ",EVS008984,SwiftVolt 100,89029,3,Nos,267087
2025-01-21,NextGen Auto,South,EVS008985,E-Velo X1,124684,2,Nos,249368
2025-01-21,EcoMotion Pvt Ltd,"North ",EVS008986,SwiftVolt 100,114753,2,Nos,229506
2025-01-21,NextGen Auto,South,EVS008987,E-Velo X1,104780,1,Nos,104780
2025-01-21,VoltWay Dealers,West,EVS008988,Thunder EV 2.0,113972,2,Nos,227944
2025-01-21,UrbanEV Wheels,South,EVS008989,SwiftVolt 100,110119,1,Nos,110119
2025-01-21,EcoMotion Pvt Ltd,"North ",EVS008990,E-Velo X1,89238,2,Nos,178476
2025-01-21,UrbanEV Wheels,West,EVS008991,ChargeGo Pro,123515,3,Nos,370545
2025-01-21,NextGen Auto,East,EVS008992,EcoZoom Lite,85735,1,Nos,85735
2025-01-22,NextGen Auto,South,EVS008993,Thunder EV 2.0,88957,3,Nos,266871
2025-01-22,NextGen Auto,West,EVS008994,Thunder EV 2.0,120768,1,Nos,120768
2025-01-22,VoltWay Dealers,South,EVS008995,E-Velo X1,93162,1,Nos,93162
2025-01-22,RideElectric LLP,"North ",EVS008996,ChargeGo Pro,101387,3,Nos,304161
2025-01-22,RideElectric LLP,South,EVS008997,Thunder EV 2.0,95657,2,Nos,191314
2025-01-22,NextGen Auto,South,EVS008998,Thunder EV 2.0,123224,2,Nos,246448
2025-01-22,EcoMotion Pvt Ltd,South,EVS008999,ChargeGo Pro,120082,1,Nos,120082
2025-01-23,VoltWay Dealers,South,EVS009000,EcoZoom Lite,110406,1,Nos,110406
2025-01-23,NextGen Auto,East,EVS009001,SwiftVolt 100,101556,2,Nos,203112
2025-01-23,UrbanEV Wheels,South,EVS009002,ChargeGo Pro,107361,1,Nos,107361
2025-01-23,GreenRide Motors,East,EVS009003,Thunder EV 2.0,107815,3,Nos,323445
2025-01-23,UrbanEV Wheels,West,EVS009004,EcoZoom Lite,89284,1,Nos,89284
2025-01-23,NextGen Auto,"North ",EVS009005,SwiftVolt 100,108522,3,Nos,325566
2025-01-23,VoltWay Dealers,South,EVS009006,ChargeGo Pro,112962,2,Nos,225924
2025-01-23,RideElectric LLP,"North ",EVS009007,EcoZoom Lite,116980,3,Nos,350940
2025-01-23,VoltWay Dealers,"North ",EVS009008,Thunder EV 2.0,108017,1,Nos,108017
2025-01-23,UrbanEV Wheels,South,EVS009009,Thunder EV 2.0,119095,3,Nos,357285
2025-01-23,VoltWay Dealers,"North ",EVS009010,EcoZoom Lite,89076,2,Nos,178152
2025-01-24,NextGen Auto,"North ",EVS009011,EcoZoom Lite,99398,2,Nos,198796
2025-01-24,GreenRide Motors,East,EVS009012,SwiftVolt 100,115168,2,Nos,230336
2025-01-24,VoltWay Dealers,South,EVS009013,ChargeGo Pro,86474,3,Nos,259422
2025-01-24,EcoMotion Pvt Ltd,"North ",EVS009014,SwiftVolt 100,91173,3,Nos,273519
2025-01-24,NextGen Auto,East,EVS009015,ChargeGo Pro,107274,3,Nos,321822
2025-01-24,VoltWay Dealers,East,EVS009016,ChargeGo Pro,85348,1,Nos,85348
2025-01-24,NextGen Auto,East,EVS009017,Thunder EV 2.0,88463,1,Nos,88463
2025-01-25,NextGen Auto,West,EVS009018,EcoZoom Lite,113862,1,Nos,113862
2025-01-25,GreenRide Motors,South,EVS009019,SwiftVolt 100,97262,1,Nos,97262
2025-01-25,UrbanEV Wheels,"North ",EVS009020,E-Velo X1,92612,1,Nos,92612
2025-01-25,NextGen Auto,"North ",EVS009021,EcoZoom Lite,109487,3,Nos,328461
2025-01-25,RideElectric LLP,West,EVS009022,E-Velo X1,120241,2,Nos,240482
2025-01-25,UrbanEV Wheels,West,EVS009023,Thunder EV 2.0,108908,1,Nos,108908
2025-01-25,NextGen Auto,West,EVS009024,EcoZoom Lite,93350,2,Nos,186700
2025-01-25,UrbanEV Wheels,South,EVS009025,E-Velo X1,113087,1,Nos,113087
2025-01-25,NextGen Auto,West,EVS009026,ChargeGo Pro,116622,2,Nos,233244
2025-01-26,GreenRide Motors,West,EVS009027,EcoZoom Lite,124839,2,Nos,249678
2025-01-26,UrbanEV Wheels,"North ",EVS009028,SwiftVolt 100,118937,2,Nos,237874
2025-01-26,RideElectric LLP,South,EVS009029,EcoZoom Lite,105399,1,Nos,105399
2025-01-26,RideElectric LLP,"North ",EVS009030,ChargeGo Pro,103302,3,Nos,309906
2025-01-26,GreenRide Motors,South,EVS009031,ChargeGo Pro,113140,3,Nos,339420
2025-01-26,RideElectric LLP,South,EVS009032,ChargeGo Pro,87440,1,Nos,87440
2025-01-26,NextGen Auto,"North ",EVS009033,E-Velo X1,107588,1,Nos,107588
2025-01-26,RideElectric LLP,South,EVS009034,EcoZoom Lite,96132,3,Nos,288396
2025-01-26,UrbanEV Wheels,East,EVS009035,E-Velo X1,117155,3,Nos,351465
2025-01-26,GreenRide Motors,South,EVS009036,Thunder EV 2.0,115537,1,Nos,115537
2025-01-26,NextGen Auto,"North ",EVS009037,ChargeGo Pro,97314,3,Nos,291942
2025-01-26,NextGen Auto,"North ",EVS009038,E-Velo X1,98637,2,Nos,197274
2025-01-26,NextGen Auto,South,EVS009039,ChargeGo Pro,128748,1,Nos,128748
2025-01-26,VoltWay Dealers,West,EVS009040,ChargeGo Pro,116807,3,Nos,350421
2025-01-26,RideElectric LLP,West,EVS009041,ChargeGo Pro,95243,1,Nos,95243
2025-01-27,VoltWay Dealers,"North ",EVS009042,Thunder EV 2.0,120213,2,Nos,240426
2025-01-27,VoltWay Dealers,South,EVS009043,Thunder EV 2.0,126035,3,Nos,378105
2025-01-27,RideElectric LLP,"North ",EVS009044,EcoZoom Lite,125187,3,Nos,375561
2025-01-27,VoltWay Dealers,"North ",EVS009045,ChargeGo Pro,91999,2,Nos,183998
2025-01-27,GreenRide Motors,"North ",EVS009046,SwiftVolt 100,88848,2,Nos,177696
2025-01-27,UrbanEV Wheels,East,EVS009047,Thunder EV 2.0,92108,3,Nos,276324
2025-01-27,NextGen Auto,East,EVS009048,SwiftVolt 100,107719,1,Nos,107719
2025-01-27,NextGen Auto,South,EVS009049,ChargeGo Pro,97488,2,Nos,194976
2025-01-27,UrbanEV Wheels,South,EVS009050,E-Velo X1,87925,1,Nos,87925
2025-01-27,NextGen Auto,South,EVS009051,SwiftVolt 100,109551,1,Nos,109551
2025-01-27,EcoMotion Pvt Ltd,South,EVS009052,EcoZoom Lite,124498,1,Nos,124498
2025-01-27,VoltWay Dealers,"North ",EVS009053,E-Velo X1,122018,2,Nos,244036
2025-01-27,VoltWay Dealers,"North ",EVS009054,Thunder EV 2.0,125169,1,Nos,125169
2025-01-27,RideElectric LLP,"North ",EVS009055,Thunder EV 2.0,107850,1,Nos,107850
2025-01-27,NextGen Auto,East,EVS009056,E-Velo X1,125903,1,Nos,125903
2025-01-27,EcoMotion Pvt Ltd,West,EVS009057,Thunder EV 2.0,89948,2,Nos,179896
2025-01-28,NextGen Auto,South,EVS009058,Thunder EV 2.0,98785,2,Nos,197570
2025-01-28,VoltWay Dealers,West,EVS009059,SwiftVolt 100,103006,3,Nos,309018
2025-01-28,EcoMotion Pvt Ltd,West,EVS009060,ChargeGo Pro,91694,3,Nos,275082
2025-01-28,NextGen Auto,"North ",EVS009061,Thunder EV 2.0,127631,3,Nos,382893
2025-01-28,EcoMotion Pvt Ltd,"North ",EVS009062,SwiftVolt 100,96543,1,Nos,96543
2025-01-28,GreenRide Motors,South,EVS009063,E-Velo X1,113925,1,Nos,113925
2025-01-28,RideElectric LLP,"North ",EVS009064,E-Velo X1,126884,2,Nos,253768
2025-01-29,RideElectric LLP,"North ",EVS009065,Thunder EV 2.0,85957,3,Nos,257871
2025-01-29,EcoMotion Pvt Ltd,South,EVS009066,ChargeGo Pro,111618,3,Nos,334854
2025-01-29,VoltWay Dealers,South,EVS009067,E-Velo X1,85566,2,Nos,171132
2025-01-29,RideElectric LLP,South,EVS009068,ChargeGo Pro,92983,2,Nos,185966
2025-01-29,NextGen Auto,"North ",EVS009069,ChargeGo Pro,107693,2,Nos,215386
2025-01-29,EcoMotion Pvt Ltd,West,EVS009070,Thunder EV 2.0,111256,2,Nos,222512
2025-01-29,EcoMotion Pvt Ltd,South,EVS009071,Thunder EV 2.0,122839,2,Nos,245678
2025-01-29,VoltWay Dealers,"North ",EVS009072,E-Velo X1,120332,2,Nos,240664
2025-01-29,GreenRide Motors,South,EVS009073,EcoZoom Lite,88698,1,Nos,88698
2025-01-29,NextGen Auto,West,EVS009074,Thunder EV 2.0,123431,2,Nos,246862
2025-01-29,UrbanEV Wheels,South,EVS009075,EcoZoom Lite,128081,1,Nos,128081
2025-01-29,RideElectric LLP,"North ",EVS009076,EcoZoom Lite,122491,2,Nos,244982
2025-01-29,RideElectric LLP,"North ",EVS009077,EcoZoom Lite,129303,1,Nos,129303
2025-01-30,VoltWay Dealers,South,EVS009078,Thunder EV 2.0,127166,1,Nos,127166
2025-01-30,EcoMotion Pvt Ltd,"North ",EVS009079,E-Velo X1,99407,3,Nos,298221
2025-01-30,NextGen Auto,"North ",EVS009080,Thunder EV 2.0,87181,1,Nos,87181
2025-01-30,GreenRide Motors,West,EVS009081,EcoZoom Lite,86825,3,Nos,260475
2025-01-30,GreenRide Motors,South,EVS009082,Thunder EV 2.0,107009,3,Nos,321027
2025-01-30,GreenRide Motors,"North ",EVS009083,ChargeGo Pro,103092,2,Nos,206184
2025-01-30,RideElectric LLP,East,EVS009084,SwiftVolt 100,96547,1,Nos,96547
2025-01-30,GreenRide Motors,South,EVS009085,E-Velo X1,103403,2,Nos,206806
2025-01-30,EcoMotion Pvt Ltd,"North ",EVS009086,Thunder EV 2.0,88234,2,Nos,176468
2025-01-30,EcoMotion Pvt Ltd,"North ",EVS009087,EcoZoom Lite,126435,3,Nos,379305
2025-01-30,RideElectric LLP,West,EVS009088,EcoZoom Lite,88147,1,Nos,88147
2025-01-31,GreenRide Motors,"North ",EVS009089,E-Velo X1,101772,2,Nos,203544
2025-01-31,NextGen Auto,"North ",EVS009090,EcoZoom Lite,97834,1,Nos,97834
2025-01-31,UrbanEV Wheels,South,EVS009091,E-Velo X1,91299,1,Nos,91299
2025-01-31,NextGen Auto,"North ",EVS009092,ChargeGo Pro,91969,3,Nos,275907
2025-01-31,UrbanEV Wheels,West,EVS009093,ChargeGo Pro,121950,1,Nos,121950
2025-01-31,NextGen Auto,East,EVS009094,Thunder EV 2.0,92949,1,Nos,92949
2025-01-31,NextGen Auto,"North ",EVS009095,ChargeGo Pro,125558,3,Nos,376674
2025-01-31,VoltWay Dealers,West,EVS009096,SwiftVolt 100,127341,2,Nos,254682
2025-01-31,VoltWay Dealers,"North ",EVS009097,SwiftVolt 100,95271,1,Nos,95271
2025-01-31,GreenRide Motors,West,EVS009098,EcoZoom Lite,113403,2,Nos,226806
2025-01-31,VoltWay Dealers,West,EVS009099,Thunder EV 2.0,99584,2,Nos,199168
2025-01-31,RideElectric LLP,East,EVS009100,Thunder EV 2.0,115387,3,Nos,346161
2025-01-31,EcoMotion Pvt Ltd,East,EVS009101,Thunder EV 2.0,122268,1,Nos,122268
2025-01-31,GreenRide Motors,South,EVS009102,ChargeGo Pro,98168,2,Nos,196336
2025-01-31,RideElectric LLP,East,EVS009103,EcoZoom Lite,95779,3,Nos,287337
2025-01-31,RideElectric LLP,East,EVS009104,Thunder EV 2.0,118115,3,Nos,354345
2025-02-01,RideElectric LLP,"North ",EVS009105,SwiftVolt 100,95261,2,Nos,190522
2025-02-01,VoltWay Dealers,"North ",EVS009106,SwiftVolt 100,123703,3,Nos,371109
2025-02-01,RideElectric LLP,"North ",EVS009107,E-Velo X1,109511,2,Nos,219022
2025-02-01,VoltWay Dealers,South,EVS009108,E-Velo X1,115827,2,Nos,231654
2025-02-01,RideElectric LLP,West,EVS009109,EcoZoom Lite,91155,1,Nos,91155
2025-02-01,GreenRide Motors,"North ",EVS009110,ChargeGo Pro,116800,1,Nos,116800
2025-02-01,EcoMotion Pvt Ltd,"North ",EVS009111,Thunder EV 2.0,110137,2,Nos,220274
2025-02-01,GreenRide Motors,South,EVS009112,SwiftVolt 100,114006,3,Nos,342018
2025-02-01,RideElectric LLP,South,EVS009113,E-Velo X1,122296,1,Nos,122296
2025-02-01,VoltWay Dealers,South,EVS009114,Thunder EV 2.0,88091,3,Nos,264273
2025-02-01,VoltWay Dealers,South,EVS009115,Thunder EV 2.0,125632,3,Nos,376896
2025-02-01,RideElectric LLP,South,EVS009116,ChargeGo Pro,86122,2,Nos,172244
2025-02-01,NextGen Auto,West,EVS009117,SwiftVolt 100,105930,2,Nos,211860
2025-02-01,NextGen Auto,South,EVS009118,Thunder EV 2.0,111231,3,Nos,333693
2025-02-02,UrbanEV Wheels,"North ",EVS009119,E-Velo X1,108596,3,Nos,325788
2025-02-02,NextGen Auto,South,EVS009120,EcoZoom Lite,116293,3,Nos,348879
2025-02-02,VoltWay Dealers,West,EVS009121,Thunder EV 2.0,97861,3,Nos,293583
2025-02-02,NextGen Auto,East,EVS009122,ChargeGo Pro,101430,2,Nos,202860
2025-02-02,NextGen Auto,"North ",EVS009123,SwiftVolt 100,90091,1,Nos,90091
2025-02-02,VoltWay Dealers,West,EVS009124,E-Velo X1,90806,2,Nos,181612
2025-02-02,NextGen Auto,"North ",EVS009125,SwiftVolt 100,123287,3,Nos,369861
2025-02-02,UrbanEV Wheels,"North ",EVS009126,E-Velo X1,92669,3,Nos,278007
2025-02-02,EcoMotion Pvt Ltd,West,EVS009127,ChargeGo Pro,104662,2,Nos,209324
2025-02-02,UrbanEV Wheels,East,EVS009128,EcoZoom Lite,103703,2,Nos,207406
2025-02-02,GreenRide Motors,West,EVS009129,E-Velo X1,111865,3,Nos,335595
2025-02-02,RideElectric LLP,West,EVS009130,SwiftVolt 100,117975,2,Nos,235950
2025-02-02,VoltWay Dealers,"North ",EVS009131,Thunder EV 2.0,93370,1,Nos,93370
2025-02-02,RideElectric LLP,West,EVS009132,SwiftVolt 100,127348,1,Nos,127348
2025-02-02,RideElectric LLP,"North ",EVS009133,E-Velo X1,113380,1,Nos,113380
2025-02-02,NextGen Auto,"North ",EVS009134,Thunder EV 2.0,85561,1,Nos,85561
2025-02-03,VoltWay Dealers,West,EVS009135,E-Velo X1,123083,3,Nos,369249
2025-02-03,RideElectric LLP,East,EVS009136,E-Velo X1,87841,2,Nos,175682
2025-02-03,EcoMotion Pvt Ltd,South,EVS009137,E-Velo X1,121983,3,Nos,365949
2025-02-03,UrbanEV Wheels,"North ",EVS009138,EcoZoom Lite,96171,2,Nos,192342
2025-02-03,NextGen Auto,"North ",EVS009139,EcoZoom Lite,96729,1,Nos,96729
2025-02-03,GreenRide Motors,"North ",EVS009140,E-Velo X1,122966,1,Nos,122966
2025-02-03,VoltWay Dealers,South,EVS009141,SwiftVolt 100,112025,3,Nos,336075
2025-02-03,NextGen Auto,South,EVS009142,E-Velo X1,114533,2,Nos,229066
2025-02-04,RideElectric LLP,West,EVS009143,ChargeGo Pro,126937,3,Nos,380811
2025-02-04,NextGen Auto,South,EVS009144,EcoZoom Lite,123723,1,Nos,123723
2025-02-04,VoltWay Dealers,"North ",EVS009145,EcoZoom Lite,122147,1,Nos,122147
2025-02-04,RideElectric LLP,"North ",EVS009146,EcoZoom Lite,91463,2,Nos,182926
2025-02-04,VoltWay Dealers,West,EVS009147,E-Velo X1,95648,2,Nos,191296
2025-02-04,NextGen Auto,"North ",EVS009148,E-Velo X1,98920,3,Nos,296760
2025-02-04,VoltWay Dealers,West,EVS009149,ChargeGo Pro,104872,1,Nos,104872
2025-02-04,VoltWay Dealers,West,EVS009150,ChargeGo Pro,102559,1,Nos,102559
2025-02-05,UrbanEV Wheels,"North ",EVS009151,Thunder EV 2.0,89368,2,Nos,178736
2025-02-05,NextGen Auto,"North ",EVS009152,E-Velo X1,107725,1,Nos,107725
2025-02-05,RideElectric LLP,South,EVS009153,Thunder EV 2.0,85268,3,Nos,255804
2025-02-05,VoltWay Dealers,South,EVS009154,E-Velo X1,115432,2,Nos,230864
2025-02-05,EcoMotion Pvt Ltd,West,EVS009155,E-Velo X1,118639,1,Nos,118639
2025-02-05,VoltWay Dealers,South,EVS009156,ChargeGo Pro,120777,2,Nos,241554
2025-02-05,EcoMotion Pvt Ltd,South,EVS009157,E-Velo X1,93234,3,Nos,279702
2025-02-05,EcoMotion Pvt Ltd,"North ",EVS009158,E-Velo X1,89540,1,Nos,89540
2025-02-05,RideElectric LLP,West,EVS009159,E-Velo X1,95043,1,Nos,95043
2025-02-05,VoltWay Dealers,West,EVS009160,EcoZoom Lite,104194,2,Nos,208388
2025-02-06,GreenRide Motors,West,EVS009161,EcoZoom Lite,128461,3,Nos,385383
2025-02-06,NextGen Auto,South,EVS009162,EcoZoom Lite,86389,1,Nos,86389
2025-02-06,EcoMotion Pvt Ltd,East,EVS009163,SwiftVolt 100,120669,3,Nos,362007
2025-02-06,EcoMotion Pvt Ltd,East,EVS009164,SwiftVolt 100,105790,1,Nos,105790
2025-02-06,RideElectric LLP,"North ",EVS009165,ChargeGo Pro,96537,3,Nos,289611
2025-02-06,GreenRide Motors,West,EVS009166,EcoZoom Lite,88821,1,Nos,88821
2025-02-06,GreenRide Motors,South,EVS009167,Thunder EV 2.0,103907,2,Nos,207814
2025-02-06,EcoMotion Pvt Ltd,"North ",EVS009168,EcoZoom Lite,116720,1,Nos,116720
2025-02-06,VoltWay Dealers,West,EVS009169,E-Velo X1,112294,1,Nos,112294
2025-02-06,VoltWay Dealers,East,EVS009170,EcoZoom Lite,118255,3,Nos,354765
2025-02-06,VoltWay Dealers,West,EVS009171,EcoZoom Lite,105529,3,Nos,316587
2025-02-06,RideElectric LLP,"North ",EVS009172,EcoZoom Lite,87319,1,Nos,87319
2025-02-06,NextGen Auto,South,EVS009173,E-Velo X1,116755,2,Nos,233510
2025-02-06,EcoMotion Pvt Ltd,East,EVS009174,ChargeGo Pro,121487,2,Nos,242974
2025-02-06,RideElectric LLP,"North ",EVS009175,EcoZoom Lite,102590,1,Nos,102590
2025-02-06,NextGen Auto,"North ",EVS009176,ChargeGo Pro,124051,2,Nos,248102
2025-02-06,NextGen Auto,East,EVS009177,E-Velo X1,90216,1,Nos,90216
2025-02-07,EcoMotion Pvt Ltd,East,EVS009178,E-Velo X1,127220,1,Nos,127220
2025-02-07,EcoMotion Pvt Ltd,South,EVS009179,ChargeGo Pro,98557,2,Nos,197114
2025-02-07,UrbanEV Wheels,West,EVS009180,SwiftVolt 100,117224,1,Nos,117224
